Chromosome,Start,Stop,Gene
chr20,61904165,61919289,ARFGAP1
chr20,61924538,61962284,COL20A1
chr20,62037542,62103993,KCNQ2
chr20,62119366,62130505,EEF1A2
chr20,62160698,62168723,PTK6
chr20,62272439,62284119,STMN3
chr20,62289163,62328416,RTEL1
chr20,62329996,62339355,ARFRP1
chr20,62375878,62462597,ZBTB46
chr20,62474779,62475273,AL158091.1
chr20,62492879,62493217,C20ORF135
chr20,62496719,62521298,TPD52L2
chr20,62526518,62562472,DNAJC5
chr20,62571193,62587769,UCKL1
chr20,62585007,62585495,AL118506.1
chr20,62612488,62664449,PRPF6
chr20,62694511,62703699,TCEA2
chr20,62783144,62859453,MYT1
chr20,62887048,62907578,PCMTD2
chr21,14741931,14745386,AL050302.1
chr21,15051621,15053459,AL050303.1
chr21,15481134,15583166,LIPI
chr21,15745859,15755458,HSPA13
chr21,16333556,16437126,NRIP1
chr21,17102496,17252377,USP25
chr21,18885448,18938010,CXADR
chr21,19618192,19639154,CHODL
chr21,22370882,22910278,NCAM2
chr21,27011589,27087235,JAM2
chr21,27252862,27543138,APP
chr21,27840487,27945603,CYYR1
chr21,30300466,30365277,LTN1
chr21,30397016,30426561,USP16
chr21,30428650,30445672,CCT8
chr21,30449812,30547751,MAP3K7CL
chr21,30909551,31311818,GRIK1
chr21,30968360,31003067,GRIK1-AS2
chr21,31586325,31588352,CLDN8
chr21,32492675,32649083,TIAM1
chr21,33664124,33687092,MRAP
chr21,33974756,33984896,C21orf59
chr21,34001069,34100250,SYNJ1
chr21,34442450,34444725,OLIG1
chr21,34696734,34727997,IFNAR1
chr21,34876399,34895411,GART
chr21,34947431,34947645,AP000304.1
chr21,35014784,35261609,ITSN1
chr21,35888786,35897686,RCAN1
chr21,36160098,36421595,RUNX1
chr21,37270353,37270727,FKSG68
chr21,37402368,37417818,AP000688.1
chr21,37858165,37860058,AP000695.1
chr21,38071991,38118219,SIM2
chr21,38595728,38640262,DSCR3
chr21,38791207,38878651,DYRK1A
chr21,38888740,38888973,AP001421.1
chr21,39751952,40033704,ERG
chr21,40714242,40718454,HMGN1
chr21,40752280,40786214,WRB
chr21,41029704,41034815,B3GALT5
chr21,42742012,42770869,MX2
chr21,42798103,42831138,MX1
chr21,42836480,42879992,TMPRSS2
chr21,43159545,43187266,RIPK4
chr21,43218387,43299582,PRDM15
chr21,43676459,43717352,ABCG1
chr21,43731777,43735706,TFF3
chr21,43792000,43816955,TMPRSS3
chr21,43824011,43830697,UBASH3A
chr21,44073862,44195616,PDE9A
chr21,44394751,44450441,PKNOX1
chr21,44473303,44495964,CBS
chr21,44513067,44527688,U2AF1
chr21,44949082,45078025,HSF2BP
chr21,45587818,45593580,AP001055.1
chr21,45710690,45718102,AIRE
chr21,45725211,45747253,PFKL
chr21,45879814,45882078,LRRC3DN
chr21,46226574,46237996,SUMO3
chr21,46270581,46293606,PTTG1IP
chr21,46355573,46359828,C21orf67
chr21,46492796,46492927,AP001579.1
chr21,46494493,46646478,ADARB1
chr21,46511596,46515493,PRED57
chr21,46520728,46534873,PRED58
chr21,46935432,46954529,SLC19A1
chr21,47269875,47362367,PCBP3
chr21,47183565,47190005,PRED60
chr21,47347679,47352477,PRED62
chr21,47518033,47549719,COL6A2
chr21,47556177,47575481,FTCD
chr21,47609038,47648738,LSS
chr21,47612391,47613673,AP001468.1
chr21,47655048,47705236,MCM3AP
chr21,47734785,47743783,C21orf58
chr21,47878855,47976432,DIP2A
chr21,48055557,48084857,PRMT2
chr22,16157306,16157938,AP000525.1
chr22,17661880,17702738,CECR1
chr22,17840837,18018834,CECR2
chr22,18121507,18211465,BCL2L13
chr22,18216908,18257258,BID
chr22,18260088,18262247,LINC00528
chr22,18317104,18507325,MICAL3
chr22,18721427,18745407,AC008132.1
chr22,19023795,19109967,DGCR2
chr22,19166989,19279239,CLTCL1
chr22,19318581,19435224,HIRA
chr22,19428431,19435755,C22orf39
chr22,19437464,19466738,UFD1L
chr22,19467414,19508134,CDC45
chr22,19863070,19929326,TXNRD2
chr22,19950070,19957498,COMT
chr22,19957421,19974616,ARVCF
chr22,20004554,20052530,TANGO2
chr22,20067755,20099398,DGCR8
chr22,20103461,20114704,RANBP1
chr22,20137086,20138302,AC006547.14
chr22,20194100,20194706,EM:AC006547.7
chr22,20366206,20367797,GGTLC3
chr22,20704868,20745048,USP41
chr22,20748479,20761614,ZNF74
chr22,20795948,20850082,KLHL22
chr22,20861886,20941918,MED15
chr22,21061981,21213070,PI4KA
chr22,21321551,21335609,AIFM3
chr22,21336620,21351755,LZTR1
chr22,21358030,21360736,AC002472.1
chr22,21369442,21382296,P2RX6
chr22,21400249,21418453,AC002472.13
chr22,21477050,21482046,POM121L7
chr22,21562294,21580582,GGT2
chr22,21899967,21905750,RIMBP3C
chr22,21903736,21976541,UBE2L3
chr22,21982381,21984325,YDJC
chr22,22020273,22052201,PPIL2
chr22,22123493,22221730,MAPK1
chr22,22277200,22292934,PPM1F
chr22,22313894,22337163,TOP3B
chr22,22838774,22863505,ZNF280B
chr22,22890124,22901696,PRAME
chr22,23522552,23585129,BCR
chr22,24124467,24126145,AP000349.1
chr22,24376291,24384242,GSTT1
chr22,24615708,24641050,GGT5
chr22,24666786,24813707,SPECC1L
chr22,24863206,24922636,UPB1
chr22,25331208,25335502,TMEM211
chr22,25423941,25593411,KIAA1671
chr22,25747388,25777544,LRP5L
chr22,26565440,26779555,SEZ6L
chr22,26847446,26875347,HPS4
chr22,28247660,28315115,PITPNB
chr22,29083731,29137822,CHEK2
chr22,29168716,29182441,CCDC117
chr22,29663998,29696514,EWSR1
chr22,29703013,29708771,GAS2L1
chr22,29723671,29784572,AP1B1
chr22,29999545,30094583,NF2
chr22,30126948,30162969,ZMAT5
chr22,30184871,30234263,ASCC2
chr22,30279158,30426855,MTMR3
chr22,30641984,30642907,MGC20647
chr22,30727979,30752913,SF3A1
chr22,30793034,30818590,SEC14L2
chr22,30814212,30814469,KIAA1658
chr22,30843946,30866572,SEC14L3
chr22,30884900,30901698,SEC14L4
chr22,31031793,31045232,SLC35E4
chr22,31089769,31302541,OSBP2
chr22,31518952,31530425,INPP5J
chr22,31556168,31600930,RNF185
chr22,31608265,31676057,LIMK2
chr22,31677599,31688520,PIK3IP1
chr22,31742875,31744670,AC005003.1
chr22,31835648,31851983,EIF4ENIF1
chr22,31892261,32014533,SFI1
chr22,32014501,32026810,PISD
chr22,32072734,32146120,PRR14L
chr22,32149965,32302736,DEPDC5
chr22,32329997,32334403,C22orf24
chr22,32455178,32506346,SLC5A1
chr22,32586422,32589466,RFPL2
chr22,32754139,32757148,RFPL3
chr22,32783588,32808224,C22orf28
chr22,32809834,32853373,BPIFC
chr22,32871224,32894818,FBXO7
chr22,32908542,33402806,SYN3
chr22,33668847,34316326,LARGE
chr22,35653480,35689762,HMGXB4
chr22,35695268,35743985,TOM1
chr22,36023040,36031181,AL049747.1
chr22,36536372,36556977,APOL3
chr22,36587123,36600879,APOL4
chr22,36649117,36663576,APOL1
chr22,36906904,36925213,EIF3D
chr22,37154247,37172172,IFT27
chr22,37309675,37336481,CSF2RB
chr22,37415702,37425862,MPST
chr22,37578130,37578845,C1QTNF6
chr22,37764001,37823505,ELFN2
chr22,37865101,37882425,MFNG
chr22,38004481,38014127,GGA1
chr22,38035684,38046135,SH3BP1
chr22,38245457,38284471,EIF3L
chr22,38489921,38506676,BAIAP2L2
chr22,38597939,38612510,MAFF
chr22,38879469,38902345,DDX17
chr22,38915980,38964414,DMC1
chr22,38974125,39052634,FAM227A
chr22,39130735,39151947,SUN2
chr22,39353527,39359188,APOBEC3A
chr22,39410368,39428321,APOBEC3D
chr22,39436924,39483735,APOBEC3G
chr22,39493229,39498610,APOBEC3H
chr22,39656865,39657063,AL031590.1
chr22,39916569,39918691,ATF4
chr22,39966758,40085735,CACNA1I
chr22,40297086,40367088,GRAP2
chr22,40573929,40731811,TNRC6B
chr22,40742532,40762618,ADSL
chr22,40766635,40805307,SGSM3
chr22,40806286,41032689,MKL1
chr22,41166371,41215313,SLC25A17
chr22,41253088,41305149,XPNPEP3
chr22,41642447,41676773,RANGAP1
chr22,41685388,41685686,AL035681.1
chr22,41716665,41756107,ZC3H7B
chr22,42017310,42060042,XRCC6
chr22,42095518,42163612,MEI1
chr22,42372994,42390815,3-Sep
chr22,42415717,42428654,WBP2NL
chr22,42522503,42526883,CYP2D6
chr22,42949925,42970388,SERHL2
chr22,42980990,43010863,POLDIP3
chr22,43013846,43040515,CYB5R3
chr22,43193375,43253274,ARFGAP3
chr22,43435522,43485434,TTLL1
chr22,43547535,43559247,TSPO
chr22,43808020,43901543,MPPED1
chr22,44073871,44208117,EFCAB6
chr22,44221349,44258314,SULT4A1
chr22,44275559,44287893,PNPLA5
chr22,44351426,44392405,SAMM50
chr22,44568879,44583014,PARVG
chr22,45098355,45258586,ARHGAP8
chr22,45277045,45405499,PHF21B
chr22,45559880,45581038,NUP50
chr22,45592959,45609315,KIAA0930
chr22,45725525,45736374,FAM118A
chr22,45809574,45828293,RIBC2
chr22,45898719,45997014,FBLN1
chr22,46067678,46241184,ATXN10
chr22,46446339,46450024,C22orf26
chr22,46594281,46631277,PPARA
chr22,46663881,46688877,TTC38
chr22,46731819,46748808,TRMU
chr22,46844455,46933067,CELSR1
chr22,47022658,47075688,GRAMD4
chr22,47082885,47134104,CERK
chr22,47158529,47309330,TBC1D22A
chr22,50016805,50051190,C22orf34
chr22,50166932,50217981,BRD1
chr22,50432942,50447121,IL17REL
chr22,50453552,50493055,TTLL8
chr22,50499484,50523820,MLC1
chr22,50528308,50600047,MOV10L1
chr22,50656124,50683381,TUBGCP6
chr22,50704578,50708793,MAPK11
chr22,50714103,50714350,AL022328.1
chr22,50885571,50913454,SBF1
chr22,50920012,50924866,ADM2
chr22,50941376,50946135,LMF2
chr22,50968838,50971008,ODF3B
chr22,51007291,51017096,CPT1B
chr22,51039131,51049976,MAPK8IP2
chr22,51063450,51066607,ARSA
chr22,51113070,51171641,SHANK3
chr22,51205929,51222090,RABL2B
chrX,220025,230886,GTPBP6
chrX,585079,620146,SHOX
chrX,1314890,1331527,CRLF2
chrX,1387693,1428828,CSF2RA
chrX,1460659,1501358,IL3RA
chrX,1522032,1571768,ASMTL
chrX,2670093,2734539,XG
chrX,2746863,2800851,GYG2
chrX,2852699,2886286,ARSE
chrX,2976652,3030747,ARSF
chrX,3189861,3195134,CXorf28
chrX,5808085,6145888,NLGN4X
chrX,6451786,6453159,VCX3A
chrX,6975627,7066231,HDHD1
chrX,7810303,7812057,VCX
chrX,7866804,7895780,PNPLA4
chrX,8432871,8434550,VCX3B
chrX,8993036,9001116,FAM9B
chrX,9431335,9687780,TBL1X
chrX,9693454,9734005,GPR143
chrX,9880412,9916398,SHROOM2
chrX,9935392,9936134,AC002365.1
chrX,10031499,10109658,WWC3
chrX,10126540,10201760,CLCN4
chrX,11136239,11284124,ARHGAP6
chrX,11311533,11318873,AMELX
chrX,11776410,11793350,MSL3
chrX,13053737,13062801,FAM9C
chrX,13671225,13681780,TCEANC
chrX,13730363,13752754,TRAPPC2
chrX,13752832,13787480,OFD1
chrX,14547420,14749931,GLRA2
chrX,14861529,14891184,FANCB
chrX,15262111,15288589,ASB9
chrX,15298053,15332681,ASB11
chrX,15337573,15353676,PIGA
chrX,15579156,15620192,ACE2
chrX,15849325,15872936,AP1S2
chrX,16188506,16189498,MAGEB17
chrX,16804555,16862640,TXLNG
chrX,16996667,17165745,REPS2
chrX,17818171,17879457,RAI2
chrX,18189095,18239024,BEND2
chrX,18259243,18306985,SCML2
chrX,18709046,18846039,PPEF1
chrX,19007427,19140755,GPR64
chrX,19362011,19379823,PDHA1
chrX,19378174,19533379,MAP3K15
chrX,19554308,19688480,SH3KBP1
chrX,19947099,19988382,CXorf23
chrX,20024989,20074895,MAP7D2
chrX,20173084,20285523,RPS6KA3
chrX,21392536,21672812,CNKSR2
chrX,21958853,22025798,SMS
chrX,22051016,22266300,PHEX
chrX,23851481,23926057,APOO
chrX,24167762,24234372,ZFX
chrX,26235419,26236246,MAGEB5
chrX,28807461,29973937,IL1RAPL1
chrX,30261848,30270155,MAGEB1
chrX,30323938,30327495,NR0B1
chrX,30671606,30747366,GK
chrX,30845560,30877837,TAB3
chrX,31137345,32173586,DMD
chrX,36254051,36403431,CXorf30
chrX,37639312,37670356,CYBB
chrX,37892787,37988072,SYTL5
chrX,38008589,38080177,SRPX
chrX,38128424,38186788,RPGR
chrX,38420795,38547422,TSPAN7
chrX,40440146,40465389,ATP6AP2
chrX,40489780,40506783,CXorf38
chrX,41193415,41207289,DDX3X
chrX,41374187,41782287,CASK
chrX,43515548,43604409,MAOA
chrX,43626506,43741594,MAOB
chrX,44007129,44202923,EFHC2
chrX,44732781,44970753,KDM6A
chrX,46937775,46952712,RGN
chrX,47004631,47046211,RBM10
chrX,47082417,47089392,CDK16
chrX,47092314,47107726,USP11
chrX,47305561,47342345,ZNF41
chrX,47420606,47428267,ARAF
chrX,47441736,47445482,TIMP1
chrX,47483613,47489704,CFP
chrX,47496434,47510003,ELK1
chrX,47696301,47781655,ZNF81
chrX,47917571,47931001,ZNF630
chrX,47863734,47869126,SPACA5
chrX,47967367,47980068,SSX6
chrX,48045656,48056199,SSX5
chrX,48156255,48165614,SSX9
chrX,48261524,48271344,SSX4B
chrX,48316928,48328644,SLC38A5
chrX,48334585,48344686,FTSJ1
chrX,48367376,48378864,PORCN
chrX,48398117,48419483,TBC1D25
chrX,48431482,48433275,AC115618.1
chrX,48432926,48436671,RBM3
chrX,48553945,48566196,SUV39H1
chrX,48620154,48632062,GLOD5
chrX,48660287,48683166,HDAC6
chrX,48750731,48755426,TIMM17B
chrX,48755214,48758820,PQBP1
chrX,48761589,48768923,SLC35A2
chrX,48779305,48814893,OTUD5
chrX,48916523,48927509,CCDC120
chrX,48929385,48937546,WDR45
chrX,49031613,49041346,PRICKLE3
chrX,49045694,49056652,SYP
chrX,49106900,49121288,FOXP3
chrX,49126306,49143687,PPP1R3F
chrX,49955406,49965664,AKAP4
chrX,50027536,50094909,CCNB3
chrX,50334647,50557044,SHROOM4
chrX,51149767,51151687,CXorf67
chrX,51927919,51935364,MAGED4
chrX,52238810,52243954,XAGE1B
chrX,52255219,52260363,XAGE1A
chrX,52511761,52516905,XAGE1C
chrX,52528159,52533303,XAGE1D
chrX,52541053,52546197,XAGE1E
chrX,52841228,52847322,XAGE5
chrX,53220503,53254604,KDM5C
chrX,53262059,53350522,IQSEC2
chrX,53431731,53449603,SMC1A
chrX,53449805,53457793,RIBC1
chrX,53559105,53713673,HUWE1
chrX,53963115,54070607,PHF8
chrX,54219258,54384438,WNK3
chrX,54834171,54842127,MAGED2
chrX,54947257,54957862,TRO
chrX,54959567,55024967,PFKFB1
chrX,55169535,55187628,FAM104B
chrX,56100757,56102014,AL353698.1
chrX,56258870,56314322,KLF8
chrX,62567107,62571218,SPIN4
chrX,62854856,63005426,ARHGEF9
chrX,63405997,63413166,AMER1
chrX,63444076,63445503,ASB12
chrX,63444187,63615333,MTMR8
chrX,64136250,64196413,ZC4H2
chrX,64708615,64727766,ZC3H12B
chrX,65241582,65259967,VSIG4
chrX,65815484,65835873,EDA2R
chrX,66764986,66943778,AR
chrX,67266504,67653369,OPHN1
chrX,67718894,67752679,YIPF6
chrX,68835911,68890104,EDA
chrX,69509879,69635312,KIF4A
chrX,69642881,69653240,GDPD2
chrX,69674946,69725335,DLG3
chrX,69748791,70117396,TEX11
chrX,70327586,70331298,IL2RG
chrX,70338406,70362303,MED12
chrX,70364681,70391049,NLGN3
chrX,70503042,70521016,NONO
chrX,70521637,70525151,ITGB1BP2
chrX,70586114,70685832,TAF1
chrX,71130938,71363424,NHSL2
chrX,71401526,71483814,PIN4
chrX,71521490,71525764,CITED1
chrX,71549367,71792953,HDAC8
chrX,71798665,71934029,PHKA1
chrX,72064876,72068636,DMRTC1B
chrX,72091859,72095622,DMRTC1
chrX,72223449,72224594,PABPC1L2B
chrX,72298113,72299258,PABPC1L2A
chrX,72432492,72434668,NAP1L2
chrX,73641085,73753743,SLC16A2
chrX,74588266,74743337,ZDHHC15
chrX,77166194,77305892,ATP7A
chrX,77359752,77381761,PGK1
chrX,78003206,78012572,LPAR4
chrX,78200829,78217437,P2RY10
chrX,78615885,78623049,ITM2A
chrX,79270255,79287268,TBX22
chrX,79591003,79700810,FAM46D
chrX,83319256,83442933,RPS6KA6
chrX,84347293,84363974,SATL1
chrX,84498997,84528366,ZNF711
chrX,85119335,85302539,CHM
chrX,91090504,91873939,PCDH11X
chrX,92929012,92967273,FAM133A
chrX,95939662,96855597,DIAPH2
chrX,99929491,99986522,SYTL4
chrX,100075384,100095921,CSTF2
chrX,100098941,100129128,NOX1
chrX,100168431,100183898,XKRX
chrX,100264335,100307105,TRMT2B
chrX,100353178,100418425,CENPI
chrX,100474933,100519485,DRP2
chrX,100523242,100548059,TAF7L
chrX,100604435,100641167,BTK
chrX,100645948,100650782,RPL36A
chrX,100870116,100872991,ARMCX6
chrX,101087085,101112549,NXF5
chrX,101138032,101173606,ZMAT1
chrX,101470280,101581634,NXF2
chrX,101615316,101726732,NXF2B
chrX,101854096,101859083,ARMCX5
chrX,101906294,101914008,GPRASP1
chrX,101967257,101973607,GPRASP2
chrX,102000907,102007366,BHLHB9
chrX,102330752,102348022,NXF3
chrX,102564282,102565883,BEX2
chrX,102632109,102632992,NGFRAP1
chrX,102930428,102943086,MORF4L2
chrX,103031439,103047545,PLP1
chrX,103268269,103297020,H2BFM
chrX,103903595,105011654,IL1RAPL2
chrX,104463614,104465358,TEX13A
chrX,105066536,105202601,NRK
chrX,105412298,105452948,MUM1L1
chrX,105855160,105922667,CXorf57
chrX,106183975,106243474,MORC4
chrX,106313420,106362057,RBM41
chrX,106366660,106449670,NUP62CL
chrX,106449862,106487472,PIH1D3
chrX,106765680,106846603,FRMPD3
chrX,106871745,106893480,PRPS1
chrX,107288200,107322414,VSIG1
chrX,107334934,107397893,ATG4A
chrX,107386780,107403199,COL4A6
chrX,108884566,108976621,ACSL4
chrX,109245863,109421012,TMEM164
chrX,109693793,109699554,RGAG1
chrX,109917092,110039286,CHRDL1
chrX,110187513,110464146,PAK3
chrX,110489584,110507104,CAPN6
chrX,110537007,110655406,DCX
chrX,110924346,111003873,ALG13
chrX,111873879,111923375,LHFPL1
chrX,112018105,112066354,AMOT
chrX,114238540,114252207,IL13RA2
chrX,114345686,114468628,LRCH2
chrX,114524293,114542119,LUZP4
chrX,114795555,114884078,PLS3
chrX,117031777,117251303,KLHL13
chrX,117480036,117583921,WDR44
chrX,117903619,117926324,IL13RA1
chrX,118108581,118152318,LONRF3
chrX,118370288,118378428,PGRMC1
chrX,118533343,118587183,SLC25A43
chrX,118672112,118699397,CXorf56
chrX,118722304,118739846,NKRF
chrX,118762890,118826792,6-Sep
chrX,119029800,119054675,AKAP14
chrX,119392506,119445391,TMEM255A
chrX,119495997,119513514,ATP1B4
chrX,119561969,119603184,LAMP2
chrX,120011344,120066151,CT47A12
chrX,120092019,120100198,CT47A5
chrX,120111460,120119638,CT47A1
chrX,122318096,122624756,GRIA3
chrX,123094672,123234447,STAG2
chrX,123509758,124097666,TENM1
chrX,125298337,125300080,DCAF12L2
chrX,128779240,128788933,APLN
chrX,129040097,129063737,UTP14A
chrX,129116669,129191573,BCORL1
chrX,129263337,129272015,AIFM1
chrX,129473928,129498831,SLC25A14
chrX,129757355,130037208,ENOX2
chrX,130407485,130423403,IGSF1
chrX,131503345,131547603,MBNL3
chrX,131762043,131842656,HS6ST2
chrX,132159054,132217805,USP26
chrX,132436668,132548587,GPC4
chrX,132669782,133119673,GPC3
chrX,133371077,133379808,CCDC160
chrX,133507342,133562819,PHF6
chrX,133903597,133931262,FAM122B
chrX,133930819,133957005,FAM122C
chrX,134124968,134126501,SMIM10
chrX,134478721,134482708,ZNF449
chrX,134887233,134891519,CT45A3
chrX,134928697,134953994,CT45A4
chrX,134971374,134995175,SAGE1
chrX,135044237,135056106,MMGT1
chrX,135229559,135293518,FHL1
chrX,135298979,135338641,MAP7D3
chrX,135387012,135499047,GPR112
chrX,135579238,135594501,HTATSF1
chrX,135749946,135849551,ARHGEF6
chrX,135955608,135962884,RBMX
chrX,137713740,137939841,FGF13
chrX,138612924,138644230,F9
chrX,138663930,138725000,MCF2
chrX,138814595,138914447,ATP11C
chrX,140968160,140983522,MAGEC3
chrX,140992588,140996700,MAGEC1
chrX,144899481,144907358,SLITRK2
chrX,146993469,147032632,FMR1
chrX,147582139,148082193,AFF2
chrX,148563758,148571884,IDS
chrX,148678216,148713487,TMEM185A
chrX,148770484,148798926,MAGEA11
chrX,149009941,149014609,MAGEA8
chrX,149613720,149682448,MAMLD1
chrX,149737071,149840210,MTM1
chrX,149861435,149931380,MTMR1
chrX,149934812,150067289,CD99L2
chrX,151125755,151143143,GABRE
chrX,151302910,151307025,MAGEA10
chrX,151883119,151887095,MAGEA2B
chrX,151899302,151903184,MAGEA12
chrX,151918388,151922364,MAGEA2
chrX,151999511,152037907,NSDHL
chrX,152082986,152142024,ZNF185
chrX,152157369,152162671,PNMA5
chrX,152224766,152228827,PNMA3
chrX,152240819,152243401,PNMA6C
chrX,152244152,152245958,PNMA6D
chrX,152599613,152618384,ZNF275
chrX,152710178,152713321,TREX2
chrX,152713124,152736603,HAUS7
chrX,152801580,152848387,ATP2B3
chrX,152853385,152864632,FAM58A
chrX,153029651,153044801,PLXNB3
chrX,153046456,153051187,SRPK3
chrX,153067623,153095351,PDZD4
chrX,153126973,153141399,L1CAM
chrX,153146127,153154425,LCA10
chrX,153170529,153172617,AVPR2
chrX,153173020,153187626,ARHGAP4
chrX,153200723,153210232,RENBP
chrX,153213014,153236819,HCFC1
chrX,153275960,153285263,IRAK1
chrX,153524152,153558076,TKTL1
chrX,153576900,153603006,FLNA
chrX,153626571,153630680,RPL10
chrX,153629579,153640427,DNASE1L1
chrX,153715652,153719002,SLC10A3
chrX,153733350,153744566,FAM3A
chrX,154006961,154033802,MPP1
chrX,154299803,154348425,BRCC3
chrX,154425284,154467325,VBP1
chrX,155227246,155240482,IL9R
chrY,2655049,2655644,SRY
chrY,2803112,2850546,ZFY
chrY,4924865,5605983,PCDH11Y
chrY,5306691,5312605,AC012067.1
chrY,6736078,6740649,AMELY
chrY,9195406,9218479,TSPY8
chrY,9236030,9307357,TSPY3
chrY,9236076,9307357,TSPY1
chrY,9293012,9323893,AC006156.1
chrY,9324922,9327689,TSPY6P
chrY,9365535,9368284,TSPY10
chrY,9374241,9384693,FAM197Y1
chrY,13496241,13524717,SLC9B1P1
chrY,15361736,15591545,UTY
chrY,15418467,15429181,AC010877.1
chrY,16733901,16845429,NLGN4Y
chrY,19989290,19992098,CDY2B
chrY,20137669,20140477,CDY2A
chrY,21737895,21738068,AC009977.1
chrY,21867303,21906825,KDM5D
chrY,23673258,23711210,RBMY1A1
chrY,24026223,24064174,RBMY1E
chrY,24026223,24038660,RBMY1D
chrY,24219875,24242154,PRY2
chrY,24314689,24329129,RBMY1F
chrY,24454970,24564028,RBMY1J
chrY,24636544,24658815,PRY
chrY,25130410,25151612,BPY2
chrY,25275506,25345140,DAZ1
chrY,25365622,25437496,DAZ2
chrY,25829559,25840710,PRYP3
chrY,25847479,25850592,AC016752.1
chrY,26909220,26959542,DAZ3
chrY,26980008,27053183,DAZ4
chrY,28111776,28114889,AC007965.1
chrY,28121660,28132811,PRYP4
chrM,3307,4262,MT-ND1
chrM,4470,5511,MT-ND2
chrM,5904,7445,MT-CO1
