Chromosome,Start,Stop,Gene
chr22,18111621,18178975,BCL2L13
chr22,18216906,18256782,BID
chr22,18270415,18507325,MICAL3
chr22,18560689,18574236,PEX26
chr22,18593097,18607035,TUBA8
chr22,18632666,18660164,USP18
chr22,18834324,18839322,AC008132.13
chr22,18893541,18899601,DGCR6
chr22,18900294,18923808,PRODH
chr22,19023799,19109920,DGCR2
chr22,19117792,19132197,DGCR14
chr22,19118321,19120134,TSSK2
chr22,19136089,19137796,GSC2
chr22,19163095,19166343,SLC25A1
chr22,19166986,19279208,CLTCL1
chr22,19318221,19419219,HIRA
chr22,19338891,19435214,C22orf39
chr22,19419425,19423598,MRPL40
chr22,19437464,19466738,UFD1L
chr22,19466982,19508135,CDC45
chr22,19510547,19515068,CLDN5
chr22,19701987,19710842,5-Sep
chr22,19710468,19712294,GP1BB
chr22,19744226,19754855,TBX1
chr22,19770747,19842462,GNB1L
chr22,19833661,19842419,C22orf29
chr22,19863040,19920076,TXNRD2
chr22,19929130,19957498,COMT
chr22,19957419,20004331,ARVCF
chr22,20004537,20043727,TANGO2
chr22,20067755,20099394,DGCR8
chr22,20099389,20104818,TRMT2A
chr22,20103461,20109900,RANBP1
chr22,20116979,20127432,ZDHHC8
chr22,20135970,20138399,AC006547.14
chr22,20228938,20255212,RTN4R
chr22,20301799,20307603,DGCR6L
chr22,20366211,20368028,GGTLC3
chr22,20456003,20461786,RIMBP3
chr22,20692438,20716938,FAM230A
chr22,20704868,20726986,USP41
chr22,20748405,20761968,ZNF74
chr22,20778874,20792112,SCARF2
chr22,20783528,20800907,KLHL22
chr22,20850200,20909422,MED15
chr22,21061979,21213100,PI4KA
chr22,21128167,21142008,SERPIND1
chr22,21213271,21245502,SNAP29
chr22,21271714,21308037,CRKL
chr22,21319396,21335649,AIFM3
chr22,21333751,21352410,LZTR1
chr22,21353393,21356031,THAP7
chr22,21364097,21372231,P2RX6
chr22,21383007,21386838,SLC7A4
chr22,21400249,21418457,AC002472.13
chr22,21479949,21482352,POM121L7
chr22,21562262,21579843,GGT2
chr22,21737663,21743446,RIMBP3B
chr22,21771693,21805752,HIC2
chr22,21899646,21905120,RIMBP3C
chr22,21921836,21978323,UBE2L3
chr22,21982378,21984301,YDJC
chr22,21987007,21988498,CCDC116
chr22,21996550,21998587,SDF2L1
chr22,22006559,22024526,PPIL2
chr22,22051833,22090123,YPEL1
chr22,22108789,22221919,MAPK1
chr22,22273793,22307209,PPM1F
chr22,22311397,22337213,TOP3B
chr22,22599087,22599927,VPREB1
chr22,22838767,22863472,ZNF280B
chr22,22868060,22874613,ZNF280A
chr22,22890123,22901747,PRAME
chr22,22901750,22909007,LL22NC03-63E9.3
chr22,22988780,22990368,GGTLC2
chr22,23229960,23238005,IGLL5
chr22,23401593,23484280,RTDR1
chr22,23412540,23467224,GNAZ
chr22,23487513,23506537,RAB36
chr22,23521891,23603615,BCR
chr22,23915312,23922426,IGLL1
chr22,23950639,23974508,C22orf43
chr22,24030323,24041363,RGL4
chr22,24083769,24093279,ZNF70
chr22,24094930,24096596,VPREB3
chr22,24105208,24106550,C22orf15
chr22,24108021,24110063,CHCHD10
chr22,24110413,24126503,MMP11
chr22,24129150,24145609,SMARCB1
chr22,24176690,24178701,DERL3
chr22,24198890,24228496,SLC2A11
chr22,24204375,24237410,AP000350.10
chr22,24236191,24237413,MIF
chr22,24236613,24241117,AP000350.4
chr22,24299601,24303373,GSTT2B
chr22,24309089,24314721,DDTL
chr22,24313554,24316773,DDT
chr22,24322339,24326106,GSTT2
chr22,24376133,24379492,GSTT1
chr22,24407642,24452767,CABIN1
chr22,24577227,24585078,SUSD2
chr22,24615622,24641046,GGT5
chr22,24666790,24726369,SPECC1L
chr22,24813847,24829160,ADORA2A
chr22,24890075,24922636,UPB1
chr22,24936406,24951150,GUCD1
chr22,24951471,24968740,SNRPD3
chr22,24979718,25024935,GGT1
chr22,24981588,24989030,FAM211B
chr22,25115001,25170683,PIWIL3
chr22,25202236,25323545,SGSM1
chr22,25331077,25342662,TMEM211
chr22,25348697,25590424,KIAA1671
chr22,25595817,25603330,CRYBB3
chr22,25615489,25627836,CRYBB2
chr22,25747385,25758524,LRP5L
chr22,25960816,26125259,ADRBK2
chr22,26138111,26423732,MYO18B
chr22,26565440,26776437,SEZ6L
chr22,26825239,26840981,ASPHD2
chr22,26839389,26859981,HPS4
chr22,26879843,26887899,SRRD
chr22,26887191,26908471,TFIP11
chr22,26921458,26986127,TPST2
chr22,26995242,27014052,CRYBB1
chr22,27017928,27026636,CRYBA4
chr22,28144265,28197486,MN1
chr22,28247657,28315256,PITPNB
chr22,28374004,29075853,TTC28
chr22,29083731,29107919,CHEK2
chr22,29138019,29153498,HSCB
chr22,29168662,29185283,CCDC117
chr22,29190543,29196585,XBP1
chr22,29279580,29453475,ZNRF3
chr22,29454660,29457832,C22orf31
chr22,29469066,29542808,KREMEN1
chr22,29601840,29655586,EMID1
chr22,29655841,29663967,RHBDD3
chr22,29663998,29674030,EWSR1
chr22,29702572,29708774,GAS2L1
chr22,29708922,29711681,RASL10A
chr22,29723669,29728310,AP1B1
chr22,29834572,29838444,RFPL1
chr22,29876219,29887379,NEFH
chr22,29901868,29949771,THOC5
chr22,29950797,29977326,NIPSNAP1
chr22,29999547,30094587,NF2
chr22,30116073,30127828,CABP7
chr22,30126945,30162950,ZMAT5
chr22,30163358,30166402,UQCR10
chr22,30184597,30234263,ASCC2
chr22,30279144,30423869,MTMR3
chr22,30476163,30573064,HORMAD2
chr22,30636436,30642840,LIF
chr22,30658818,30662829,OSM
chr22,30681106,30683379,GATSL3
chr22,30681227,30691832,RP1-130H16.18
chr22,30687979,30723035,TBC1D10A
chr22,30729610,30752936,SF3A1
chr22,30752624,30763085,CCDC157
chr22,30773835,30775763,RNF215
chr22,30792846,30821305,SEC14L2
chr22,30805244,30824977,RP4-539M6.19
chr22,30821518,30825045,MTFP1
chr22,30843946,30868004,SEC14L3
chr22,30884900,30901682,SEC14L4
chr22,30920465,30942669,SEC14L6
chr22,30950622,30956763,GAL3ST1
chr22,30972615,30987927,PES1
chr22,31002825,31023265,TCN2
chr22,31031639,31043880,SLC35E4
chr22,31048038,31059493,DUSP18
chr22,31089769,31137354,OSBP2
chr22,31322596,31364284,MORC2
chr22,31460091,31484011,SMTN
chr22,31500758,31516055,SELM
chr22,31518717,31520867,INPP5J
chr22,31530795,31536593,PLA2G3
chr22,31556169,31600557,RNF185
chr22,31608225,31655032,LIMK2
chr22,31677579,31688514,PIK3IP1
chr22,31721790,31742218,PATZ1
chr22,31795509,31830438,DRG1
chr22,31835349,31885810,EIF4ENIF1
chr22,31884674,31925053,SFI1
chr22,32014477,32024207,PISD
chr22,32072242,32108731,PRR14L
chr22,32149944,32154610,DEPDC5
chr22,32329507,32341336,C22orf24
chr22,32340447,32353590,YWHAH
chr22,32439019,32509016,SLC5A1
chr22,32544993,32555275,C22orf42
chr22,32586425,32599464,RFPL2
chr22,32614465,32651328,SLC5A4
chr22,32750872,32757148,RFPL3
chr22,32755893,32766972,RFPL3S
chr22,32783569,32808242,C22orf28
chr22,32809834,32860471,BPIFC
chr22,32870663,32894816,FBXO7
chr22,32908539,33454358,SYN3
chr22,33197687,33259030,TIMP3
chr22,33668847,34316409,LARGE
chr22,35462129,35483379,ISX
chr22,35653445,35661563,HMGXB4
chr22,35695793,35729485,TOM1
chr22,35776354,35783094,HMOX1
chr22,35796056,35821423,MCM5
chr22,35936915,35950048,RASD2
chr22,36002811,36011760,MB
chr22,36044442,36057404,APOL6
chr22,36113919,36125530,APOL5
chr22,36134783,36236634,RBFOX2
chr22,36536372,36562225,APOL3
chr22,36585172,36600852,APOL4
chr22,36622256,36635689,APOL2
chr22,36649056,36663571,APOL1
chr22,36677327,36784063,MYH9
chr22,36863083,36878077,TXN2
chr22,36883237,36903148,FOXRED2
chr22,36906897,36925483,EIF3D
chr22,36959968,37099603,CACNG2
chr22,37154246,37172197,IFT27
chr22,37196728,37213079,PVALB
chr22,37257030,37271874,NCF4
chr22,37309670,37336491,CSF2RB
chr22,37387163,37398297,TEX33
chr22,37406900,37415508,TST
chr22,37415676,37425842,MPST
chr22,37447779,37459430,KCTD17
chr22,37461476,37499693,TMPRSS6
chr22,37521878,37546030,IL2RB
chr22,37576207,37584326,C1QTNF6
chr22,37600278,37608362,SSTR3
chr22,37621301,37640310,RAC2
chr22,37678068,37693723,CYTH4
chr22,37764000,37771579,ELFN2
chr22,37865103,37882439,MFNG
chr22,37886400,37892787,CARD10
chr22,37956454,37965412,CDC42EP1
chr22,37966255,37976087,LGALS2
chr22,38004482,38029571,GGA1
chr22,38030661,38052049,SH3BP1
chr22,38054734,38062941,PDXP
chr22,38071615,38075813,LGALS1
chr22,38077680,38089482,NOL12
chr22,38093011,38172563,TRIOBP
chr22,38201114,38203442,H1F0
chr22,38203912,38213183,GCAT
chr22,38219389,38221502,GALR3
chr22,38226862,38240438,ANKRD54
chr22,38244875,38285414,EIF3L
chr22,38301664,38318293,MICALL1
chr22,38339528,38349654,C22orf23
chr22,38348614,38368305,POLR2F
chr22,38366693,38379421,SOX10
chr22,38452318,38455313,PICK1
chr22,38474141,38479149,SLC16A8
chr22,38480896,38506677,BAIAP2L2
chr22,38507502,38577809,PLA2G6
chr22,38597889,38612518,MAFF
chr22,38615298,38669040,TMEM184B
chr22,38686697,38714089,CSNK1E
chr22,38822332,38851205,KCNJ4
chr22,38864067,38879452,KDELR3
chr22,38879445,38902342,DDX17
chr22,38914954,38966291,DMC1
chr22,38978174,38982150,FAM227A
chr22,39052641,39064472,CBY1
chr22,39077953,39080818,TOMM22
chr22,39081548,39096672,JOSD1
chr22,39101728,39129592,GTPBP1
chr22,39130730,39151533,SUN2
chr22,39174513,39190178,DNAL4
chr22,39214457,39239987,NPTXR
chr22,39257455,39268319,CBX6
chr22,39348746,39349421,APOBEC3A
chr22,39378352,39388551,APOBEC3B
chr22,39410088,39414848,APOBEC3C
chr22,39417118,39429256,APOBEC3D
chr22,39436609,39441197,APOBEC3F
chr22,39473010,39483748,APOBEC3G
chr22,39493229,39500072,APOBEC3H
chr22,39516172,39545837,CBX7
chr22,39619364,39640756,PDGFB
chr22,39708887,39714619,RPL3
chr22,39745930,39774386,SYNGR1
chr22,39795746,39827887,TAB1
chr22,39853349,39888199,MGAT3
chr22,39895437,39900307,SMCR7L
chr22,39915700,39918688,ATF4
chr22,39925098,39928860,RPS19BP1
chr22,39966758,40080533,CACNA1I
chr22,40139049,40289794,ENTHD1
chr22,40297086,40369725,GRAP2
chr22,40390953,40426043,FAM83F
chr22,40440821,40552186,TNRC6B
chr22,40742507,40763008,ADSL
chr22,40766595,40802227,SGSM3
chr22,40806285,41032689,MKL1
chr22,41074754,41078818,MCHR1
chr22,41165634,41215334,SLC25A17
chr22,41220539,41253026,ST13
chr22,41253081,41266347,XPNPEP3
chr22,41255553,41258130,DNAJB7
chr22,41347351,41360415,RBX1
chr22,41487790,41576081,EP300
chr22,41601209,41627275,L3MBTL2
chr22,41625517,41635625,CHADL
chr22,41641615,41681969,RANGAP1
chr22,41697526,41756151,ZC3H7B
chr22,41763337,41795328,TEF
chr22,41829496,41843027,TOB2
chr22,41855721,41864729,PHF5A
chr22,41865129,41924993,ACO2
chr22,41921808,41940476,POLR3H
chr22,41956767,41972670,CSDC2
chr22,41972898,41985894,PMM1
chr22,41994032,42017100,DESI1
chr22,42017123,42060043,XRCC6
chr22,42069934,42084913,NHP2L1
chr22,42084943,42089855,C22orf46
chr22,42095503,42195458,MEI1
chr22,42196683,42221897,CCDC134
chr22,42229109,42303312,SREBF2
chr22,42307297,42310570,SHISA8
chr22,42321045,42322822,TNFRSF13C
chr22,42334725,42343168,CENPM
chr22,42372276,42385593,3-Sep
chr22,42394729,42428773,WBP2NL
chr22,42454358,42466834,NAGA
chr22,42470255,42475445,FAM109B
chr22,42475695,42479357,SMDT1
chr22,42481529,42486783,NDUFA6
chr22,42522501,42525911,CYP2D6
chr22,42556019,42611448,TCF20
chr22,42776416,42828401,NFAM1
chr22,42905974,42915808,RRP7A
chr22,42949623,42954418,SERHL2
chr22,42979727,43010875,POLDIP3
chr22,43013846,43042995,CYB5R3
chr22,43035809,43036607,ATP5L2
chr22,43088127,43090992,A4GALT
chr22,43192508,43253408,ARFGAP3
chr22,43231418,43272213,PACSIN2
chr22,43435650,43485344,TTLL1
chr22,43506754,43525718,BIK
chr22,43528886,43539370,MCAT
chr22,43547520,43559248,TSPO
chr22,43562628,43583139,TTLL12
chr22,43599229,43739394,SCUBE1
chr22,43807202,43902800,MPPED1
chr22,43924624,43966023,EFCAB6
chr22,44220389,44258383,SULT4A1
chr22,44275558,44287890,PNPLA5
chr22,44319619,44343448,PNPLA3
chr22,44351301,44392413,SAMM50
chr22,44395091,44564803,PARVB
chr22,44568836,44603034,PARVG
chr22,44639547,44708731,KIAA1644
chr22,44761431,44762164,RP1-32I10.10
chr22,44888452,44894178,LDOC1L
chr22,45064593,45132789,PRR5
chr22,45098113,45258551,PRR5-ARHGAP8
chr22,45148438,45258664,ARHGAP8
chr22,45277042,45404874,PHF21B
chr22,45559722,45583892,NUP50
chr22,45588114,45636650,KIAA0930
chr22,45680863,45691755,UPK3A
chr22,45704849,45706054,FAM118A
chr22,45739944,45809448,SMC1B
chr22,45809572,45828376,RIBC2
chr22,45898118,45927204,FBLN1
chr22,46067679,46241187,ATXN10
chr22,46316242,46373009,WNT7B
chr22,46445358,46450024,C22orf26
chr22,46449749,46501903,FLJ27365
chr22,46546424,46594307,PPARA
chr22,46639908,46644182,CDPF1
chr22,46651560,46659219,PKDREJ
chr22,46663858,46671182,TTC38
chr22,46692638,46726707,GTSE1
chr22,46726772,46729596,TRMU
chr22,46756731,46933067,CELSR1
chr22,46971909,47033833,GRAMD4
chr22,47080308,47134158,CERK
chr22,47158518,47571336,TBC1D22A
chr22,47857048,47882860,LL22NC03-75H12.2
chr22,48885272,49146635,FAM19A5
chr22,48934712,48943199,CTA-299D3.8
chr22,49808176,50051152,C22orf34
chr22,50166931,50216861,BRD1
chr22,50247490,50282090,ZBED4
chr22,50296867,50312106,ALG12
chr22,50311815,50316355,CRELD2
chr22,50354161,50357728,PIM3
chr22,50432942,50451088,IL17REL
chr22,50453556,50495364,TTLL8
chr22,50497820,50523783,MLC1
chr22,50528435,50600119,MOV10L1
chr22,50609160,50618721,PANX2
chr22,50624344,50637993,TRABD
chr22,50639408,50656045,SELO
chr22,50656118,50682993,TUBGCP6
chr22,50683612,50689690,HDAC10
chr22,50683879,50699572,MAPK12
chr22,50702142,50708822,MAPK11
chr22,50713408,50717269,PLXNB2
chr22,50750392,50765489,DENND6B
chr22,50781733,50883514,PPP6R2
chr22,50885184,50913453,SBF1
chr22,50919985,50924869,ADM2
chr22,50925213,50928465,MIOX
chr22,50941378,50946120,LMF2
chr22,50946645,50961901,NCAPH2
chr22,50961997,50964035,SCO2
chr22,50964181,50968428,TYMP
chr22,50968139,50970251,ODF3B
chr22,50986462,50989451,KLHDC7B
chr22,50989541,51001334,SYCE3
chr22,51007290,51016449,CPT1B
chr22,51007298,51021394,CHKB-CPT1B
chr22,51017378,51021428,CHKB
chr22,51039114,51049979,MAPK8IP2
chr22,51063446,51066598,ARSA
chr22,51112843,51171726,SHANK3
chr22,51176624,51178787,ACR
chr22,51205932,51222049,RABL2B
chrX,192989,220020,PLCXD1
chrX,221196,229130,GTPBP6
chrX,294698,347445,PPP2R3B
chrX,591542,601613,SHOX
chrX,1314894,1331530,CRLF2
chrX,1387693,1428815,CSF2RA
chrX,1455509,1501578,IL3RA
chrX,1505045,1511617,SLC25A6
chrX,1522034,1571766,ASMTL
chrX,1581465,1656000,P2RY8
chrX,1710486,1721407,AKAP17A
chrX,1733894,1761974,ASMT
chrX,2137557,2419019,DHRSX
chrX,2404455,2419008,ZBED1
chrX,2609220,2659350,CD99
chrX,2670091,2733968,XG
chrX,2746829,2799481,GYG2
chrX,2822011,2847392,ARSD
chrX,2852857,2882311,ARSE
chrX,2924654,2951612,ARSH
chrX,2959512,3030767,ARSF
chrX,3189861,3202694,CXorf28
chrX,3226606,3264682,MXRA5
chrX,3522411,3631649,PRKX
chrX,3735569,3740612,RP11-706O15.1
chrX,5758678,5821394,NLGN4X
chrX,6451659,6453159,VCX3A
chrX,6966961,7066231,HDHD1
chrX,7137497,7272851,STS
chrX,7810303,7812184,VCX
chrX,7866288,7895484,PNPLA4
chrX,8137989,8139308,VCX2
chrX,8432871,8434547,VCX3B
chrX,8496915,8700227,KAL1
chrX,8758836,8769424,FAM9A
chrX,8992273,9001351,FAM9B
chrX,9431335,9687780,TBL1X
chrX,9693386,9734004,GPR143
chrX,9754496,9917483,SHROOM2
chrX,9983602,10112518,WWC3
chrX,10125024,10205700,CLCN4
chrX,10413350,10645779,MID1
chrX,11129421,11141198,HCCS
chrX,11155663,11445893,ARHGAP6
chrX,11311533,11318881,AMELX
chrX,11776278,11793870,MSL3
chrX,12156585,12742642,FRMPD4
chrX,12809474,12828238,PRPS2
chrX,12885202,12908499,TLR7
chrX,12924739,12941288,TLR8
chrX,12993227,12995346,TMSB4X
chrX,13053752,13062800,FAM9C
chrX,13336770,13338518,ATXN3L
chrX,13587724,13651693,EGFL6
chrX,13671308,13682947,TCEANC
chrX,13707244,13728625,RAB9A
chrX,13730366,13752675,TRAPPC2
chrX,13752864,13787472,OFD1
chrX,13789150,13835461,GPM6B
chrX,14026398,14048011,GEMIN8
chrX,14547650,14749934,GLRA2
chrX,14861529,14891191,FANCB
chrX,14891563,14940449,MOSPD2
chrX,15253410,15272887,ASB9
chrX,15299819,15333746,ASB11
chrX,15337578,15353645,PIGA
chrX,15363713,15402498,FIGF
chrX,15402921,15425775,PIR
chrX,15482369,15574652,BMX
chrX,15579156,15619137,ACE2
chrX,15645441,15683154,TMEM27
chrX,15706953,15782788,CA5B
chrX,15808595,15819913,ZRSR2
chrX,15843929,15873054,AP1S2
chrX,16141679,16171144,GRPR
chrX,16185604,16189587,MAGEB17
chrX,16606126,16730340,CTPS2
chrX,16668281,16672793,S100G
chrX,16737755,16783459,SYAP1
chrX,16804550,16862642,TXLNG
chrX,16857406,16870188,RBBP7
chrX,16964814,17171395,REPS2
chrX,17393543,17754114,NHS
chrX,17755588,17773105,SCML1
chrX,17818169,17879418,RAI2
chrX,17819784,17855850,RP3-389A20.4
chrX,18181051,18239003,BEND2
chrX,18257434,18266005,SCML2
chrX,18443703,18671749,CDKL5
chrX,18658030,18690229,RS1
chrX,18694029,18716028,PPEF1
chrX,18910418,19002716,PHKA2
chrX,19007427,19140755,GPR64
chrX,19362040,19371282,PDHA1
chrX,19378174,19500394,MAP3K15
chrX,19552093,19905719,SH3KBP1
chrX,19930978,19988416,CXorf23
chrX,20024831,20135016,MAP7D2
chrX,20142636,20159962,EIF1AX
chrX,20168029,20284958,RPS6KA3
chrX,21392560,21660980,CNKSR2
chrX,21673609,21676448,KLHL34
chrX,21724090,21776281,SMPX
chrX,21857754,21875711,MBTPS2
chrX,21874105,21876845,YY2
chrX,21958691,22012953,SMS
chrX,22050559,22269427,PHEX
chrX,22291065,22292574,ZNF645
chrX,23018087,23020204,DDX53
chrX,23352133,23422489,PTCHD1
chrX,23682379,23697404,PRDX4
chrX,23720370,23761390,ACOT9
chrX,23801290,23802330,SAT1
chrX,23851470,23926051,APOO
chrX,23925918,23957624,CXorf58
chrX,24001837,24045303,KLHL15
chrX,24072833,24096088,EIF2S3
chrX,24167290,24168936,ZFX
chrX,24483338,24552542,PDK3
chrX,24576204,24690794,PCYT1B
chrX,24712036,25015103,POLA1
chrX,25021811,25034065,ARX
chrX,26156460,26158852,MAGEB18
chrX,26210557,26213763,MAGEB6
chrX,26234286,26236387,MAGEB5
chrX,27608499,27730753,DCAF8L2
chrX,27826107,27841131,MAGEB10
chrX,27996110,27999566,DCAF8L1
chrX,28605516,29974840,IL1RAPL1
chrX,30233677,30238206,MAGEB2
chrX,30248553,30255607,MAGEB3
chrX,30260057,30262293,MAGEB4
chrX,30261847,30270155,MAGEB1
chrX,30322323,30327715,NR0B1
chrX,30576941,30595961,CXorf21
chrX,30671476,30748725,GK
chrX,30845559,30885319,TAB3
chrX,31089360,31090170,FTHL17
chrX,31137336,31285069,DMD
chrX,34147869,34150447,FAM47A
chrX,34645181,34675405,TMEM47
chrX,34960913,34963034,FAM47B
chrX,35816459,35821852,MAGEB16
chrX,35937851,36008264,CXorf22
chrX,36053913,36083843,CHDC2
chrX,36246735,36403178,CXorf30
chrX,37026432,37029739,FAM47C
chrX,37208528,37316548,PRRG1
chrX,37208583,38546928,TM4SF2
chrX,37430822,37543716,LANCL3
chrX,37545012,37591383,XK
chrX,37639264,37672714,CYBB
chrX,37696010,37706767,DYNLT3
chrX,37850070,37850569,CXorf27
chrX,37865835,37988069,SYTL5
chrX,38008592,38080152,SRPX
chrX,38128416,38186817,RPGR
chrX,38211798,38280703,OTC
chrX,38420623,38548167,TSPAN7
chrX,38660685,38665781,MID1IP1
chrX,39909068,39923802,BCOR
chrX,40440160,40465889,ATP6AP2
chrX,40488285,40506799,CXorf38
chrX,40507558,40594783,MED14
chrX,40944888,41091850,USP9X
chrX,41192651,41209462,DDX3X
chrX,41306687,41334963,NYX
chrX,41374187,41782265,CASK
chrX,41548226,41556526,GPR34
chrX,41583408,41589388,GPR82
chrX,43515467,43606068,MAOA
chrX,43625858,43741693,MAOB
chrX,43808022,43832750,NDP
chrX,44007128,44085002,EFHC2
chrX,44382885,44402247,FUNDC1
chrX,44703249,44704130,DUSP21
chrX,44732757,44971847,KDM6A
chrX,45007619,45060146,CXorf36
chrX,46306292,46334074,KRBOX4
chrX,46357162,46404876,ZNF674
chrX,46433219,46457843,CHST7
chrX,46464753,46618490,SLC9A7
chrX,46696375,46741793,RP2
chrX,46746852,46759138,CXorf31
chrX,46771711,46887378,PHF16
chrX,46937779,46952712,RGN
chrX,47001615,47004903,NDUFB11
chrX,47004268,47046210,RBM10
chrX,47050260,47074527,UBA1
chrX,47064320,47065264,INE1
chrX,47077259,47081779,CDK16
chrX,47092089,47107727,USP11
chrX,47229982,47273704,ZNF157
chrX,47305278,47341984,ZNF41
chrX,47342970,47344207,CXorf24
chrX,47420516,47431299,ARAF
chrX,47431303,47479252,SYN1
chrX,47441712,47446188,TIMP1
chrX,47483612,47485979,CFP
chrX,47494920,47509887,ELK1
chrX,47511197,47518560,UXT
chrX,47696301,47781610,ZNF81
chrX,47834250,47863354,ZNF182
chrX,47842756,47930508,ZNF630
chrX,47867194,47869126,SPACA5
chrX,47967365,47980073,SSX6
chrX,47990039,47991995,SPACA5B
chrX,48045656,48054794,SSX5
chrX,48114752,48126879,SSX1
chrX,48154885,48165675,SSX9
chrX,48205863,48216101,SSX3
chrX,48242863,48252785,SSX4
chrX,48261524,48271344,SSX4B
chrX,48316920,48328565,SLC38A5
chrX,48334541,48340872,FTSJ1
chrX,48367350,48379194,PORCN
chrX,48379546,48387104,EBP
chrX,48397845,48420997,TBC1D25
chrX,48432837,48434979,RBM3
chrX,48448430,48457215,WDR13
chrX,48534985,48545260,WAS
chrX,48554986,48567403,SUV39H1
chrX,48620155,48624642,GLOD5
chrX,48644962,48652715,GATA1
chrX,48659784,48664068,HDAC6
chrX,48687283,48688548,ERAS
chrX,48689504,48694035,PCSK1N
chrX,48750730,48755426,TIMM17B
chrX,48755195,48760419,PQBP1
chrX,48760459,48768917,SLC35A2
chrX,48770459,48776301,PIM2
chrX,48779483,48814451,OTUD5
chrX,48818639,48824793,KCND1
chrX,48830134,48858645,GRIPAP1
chrX,48886242,48900936,TFE3
chrX,48911101,48926000,CCDC120
chrX,48928813,48931730,PRAF2
chrX,48932092,48958108,WDR45
chrX,48970334,48980151,GPKOW
chrX,49019061,49022972,MAGIX
chrX,49028273,49030030,PLP2
chrX,49031151,49042845,PRICKLE3
